"Študenti visokošolskega študija na univerzah in samostojnih"
"visokošolskih zavodih po: VISOKOŠOLSKI ZAVOD, VRSTA IZOBRAŽEVANJA,"
"LETNIK, NAÈIN ŠTUDIJA, SPOL , ŠTUDIJSKO LETO"

"Univerze - SKUPAJ"
" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";"1. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"5. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"6. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"Absolventi"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";5
" ";" ";" ";" ";" ";"2012";55
" ";" ";" ";" ";" ";"2013";85
" ";" ";" ";" ";" ";"2014";61
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";3
" ";" ";" ";" ";" ";"2012";34
" ";" ";" ";" ";" ";"2013";56
" ";" ";" ";" ";" ";"2014";52
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";1
" ";" ";" ";" ";" ";"2010";1
" ";" ";" ";" ";" ";"2011";17
" ";" ";" ";" ";" ";"2012";120
" ";" ";" ";" ";" ";"2013";182
" ";" ";" ";" ";" ";"2014";169
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";1
" ";" ";" ";" ";" ";"2010";3
" ";" ";" ";" ";" ";"2011";22
" ";" ";" ";" ";" ";"2012";188
" ";" ";" ";" ";" ";"2013";234
" ";" ";" ";" ";" ";"2014";226
"Samostojni visokošolski zavodi"
" ";"Visokošolsko strokovno (prejšnje)"
" ";" ";"1. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";122
" ";" ";" ";" ";" ";"2005";141
" ";" ";" ";" ";" ";"2006";95
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";6
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";152
" ";" ";" ";" ";" ";"2005";218
" ";" ";" ";" ";" ";"2006";163
" ";" ";" ";" ";" ";"2007";1
" ";" ";" ";" ";" ";"2008";5
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";191
" ";" ";" ";" ";" ";"2005";218
" ";" ";" ";" ";" ";"2006";147
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";231
" ";" ";" ";" ";" ";"2005";323
" ";" ";" ";" ";" ";"2006";259
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";7
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"2. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";130
" ";" ";" ";" ";" ";"2005";148
" ";" ";" ";" ";" ";"2006";80
" ";" ";" ";" ";" ";"2007";23
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";101
" ";" ";" ";" ";" ";"2005";166
" ";" ";" ";" ";" ";"2006";176
" ";" ";" ";" ";" ";"2007";43
" ";" ";" ";" ";" ";"2008";4
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";206
" ";" ";" ";" ";" ";"2005";374
" ";" ";" ";" ";" ";"2006";236
" ";" ";" ";" ";" ";"2007";174
" ";" ";" ";" ";" ";"2008";5
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";2
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";205
" ";" ";" ";" ";" ";"2005";547
" ";" ";" ";" ";" ";"2006";502
" ";" ";" ";" ";" ";"2007";321
" ";" ";" ";" ";" ";"2008";4
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";3
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"3. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";67
" ";" ";" ";" ";" ";"2005";100
" ";" ";" ";" ";" ";"2006";81
" ";" ";" ";" ";" ";"2007";51
" ";" ";" ";" ";" ";"2008";22
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";109
" ";" ";" ";" ";" ";"2005";80
" ";" ";" ";" ";" ";"2006";119
" ";" ";" ";" ";" ";"2007";135
" ";" ";" ";" ";" ";"2008";45
" ";" ";" ";" ";" ";"2009";1
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";198
" ";" ";" ";" ";" ";"2005";285
" ";" ";" ";" ";" ";"2006";301
" ";" ";" ";" ";" ";"2007";300
" ";" ";" ";" ";" ";"2008";170
" ";" ";" ";" ";" ";"2009";9
" ";" ";" ";" ";" ";"2010";2
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";351
" ";" ";" ";" ";" ";"2005";470
" ";" ";" ";" ";" ";"2006";588
" ";" ";" ";" ";" ";"2007";607
" ";" ";" ";" ";" ";"2008";352
" ";" ";" ";" ";" ";"2009";7
" ";" ";" ";" ";" ";"2010";5
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"4. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";4
" ";" ";" ";" ";" ";"2006";2
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";7
" ";" ";" ";" ";" ";"2006";3
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";6
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";5
" ";" ";" ";" ";" ";"2005";1
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";1
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";8
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";1
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";3
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"5. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"6. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";-
" ";" ";" ";" ";" ";"2008";-
" ";" ";" ";" ";" ";"2009";-
" ";" ";" ";" ";" ";"2010";-
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";"Absolventi"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";132
" ";" ";" ";" ";" ";"2005";116
" ";" ";" ";" ";" ";"2006";89
" ";" ";" ";" ";" ";"2007";105
" ";" ";" ";" ";" ";"2008";56
" ";" ";" ";" ";" ";"2009";19
" ";" ";" ";" ";" ";"2010";2
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";131
" ";" ";" ";" ";" ";"2005";143
" ";" ";" ";" ";" ";"2006";117
" ";" ";" ";" ";" ";"2007";141
" ";" ";" ";" ";" ";"2008";161
" ";" ";" ";" ";" ";"2009";40
" ";" ";" ";" ";" ";"2010";4
" ";" ";" ";" ";" ";"2011";-
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";34
" ";" ";" ";" ";" ";"2005";34
" ";" ";" ";" ";" ";"2006";73
" ";" ";" ";" ";" ";"2007";133
" ";" ";" ";" ";" ";"2008";98
" ";" ";" ";" ";" ";"2009";28
" ";" ";" ";" ";" ";"2010";6
" ";" ";" ";" ";" ";"2011";1
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";47
" ";" ";" ";" ";" ";"2005";29
" ";" ";" ";" ";" ";"2006";161
" ";" ";" ";" ";" ";"2007";286
" ";" ";" ";" ";" ";"2008";230
" ";" ";" ";" ";" ";"2009";69
" ";" ";" ";" ";" ";"2010";10
" ";" ";" ";" ";" ";"2011";1
" ";" ";" ";" ";" ";"2012";-
" ";" ";" ";" ";" ";"2013";-
" ";" ";" ";" ";" ";"2014";-
" ";"Visokošolsko strokovno (1. bolonjska stopnja)"
" ";" ";"1. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";9
" ";" ";" ";" ";" ";"2007";134
" ";" ";" ";" ";" ";"2008";264
" ";" ";" ";" ";" ";"2009";333
" ";" ";" ";" ";" ";"2010";281
" ";" ";" ";" ";" ";"2011";254
" ";" ";" ";" ";" ";"2012";322
" ";" ";" ";" ";" ";"2013";303
" ";" ";" ";" ";" ";"2014";240
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";24
" ";" ";" ";" ";" ";"2007";264
" ";" ";" ";" ";" ";"2008";507
" ";" ";" ";" ";" ";"2009";615
" ";" ";" ";" ";" ";"2010";471
" ";" ";" ";" ";" ";"2011";532
" ";" ";" ";" ";" ";"2012";536
" ";" ";" ";" ";" ";"2013";502
" ";" ";" ";" ";" ";"2014";477
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";45
" ";" ";" ";" ";" ";"2006";141
" ";" ";" ";" ";" ";"2007";422
" ";" ";" ";" ";" ";"2008";400
" ";" ";" ";" ";" ";"2009";490
" ";" ";" ";" ";" ";"2010";530
" ";" ";" ";" ";" ";"2011";415
" ";" ";" ";" ";" ";"2012";439
" ";" ";" ";" ";" ";"2013";383
" ";" ";" ";" ";" ";"2014";426
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";90
" ";" ";" ";" ";" ";"2006";217
" ";" ";" ";" ";" ";"2007";534
" ";" ";" ";" ";" ";"2008";734
" ";" ";" ";" ";" ";"2009";823
" ";" ";" ";" ";" ";"2010";913
" ";" ";" ";" ";" ";"2011";700
" ";" ";" ";" ";" ";"2012";772
" ";" ";" ";" ";" ";"2013";619
" ";" ";" ";" ";" ";"2014";653
" ";" ";"2. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";56
" ";" ";" ";" ";" ";"2008";91
" ";" ";" ";" ";" ";"2009";181
" ";" ";" ";" ";" ";"2010";195
" ";" ";" ";" ";" ";"2011";195
" ";" ";" ";" ";" ";"2012";166
" ";" ";" ";" ";" ";"2013";154
" ";" ";" ";" ";" ";"2014";144
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";7
" ";" ";" ";" ";" ";"2007";107
" ";" ";" ";" ";" ";"2008";188
" ";" ";" ";" ";" ";"2009";381
" ";" ";" ";" ";" ";"2010";458
" ";" ";" ";" ";" ";"2011";387
" ";" ";" ";" ";" ";"2012";343
" ";" ";" ";" ";" ";"2013";321
" ";" ";" ";" ";" ";"2014";293
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";5
" ";" ";" ";" ";" ";"2006";72
" ";" ";" ";" ";" ";"2007";233
" ";" ";" ";" ";" ";"2008";467
" ";" ";" ";" ";" ";"2009";484
" ";" ";" ";" ";" ";"2010";591
" ";" ";" ";" ";" ";"2011";642
" ";" ";" ";" ";" ";"2012";514
" ";" ";" ";" ";" ";"2013";435
" ";" ";" ";" ";" ";"2014";416
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";99
" ";" ";" ";" ";" ";"2006";96
" ";" ";" ";" ";" ";"2007";341
" ";" ";" ";" ";" ";"2008";776
" ";" ";" ";" ";" ";"2009";995
" ";" ";" ";" ";" ";"2010";1002
" ";" ";" ";" ";" ";"2011";1042
" ";" ";" ";" ";" ";"2012";799
" ";" ";" ";" ";" ";"2013";712
" ";" ";" ";" ";" ";"2014";601
" ";" ";"3. letnik"
" ";" ";" ";"Redni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";29
" ";" ";" ";" ";" ";"2008";32
" ";" ";" ";" ";" ";"2009";97
" ";" ";" ";" ";" ";"2010";133
" ";" ";" ";" ";" ";"2011";145
" ";" ";" ";" ";" ";"2012";140
" ";" ";" ";" ";" ";"2013";127
" ";" ";" ";" ";" ";"2014";110
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";-
" ";" ";" ";" ";" ";"2007";27
" ";" ";" ";" ";" ";"2008";69
" ";" ";" ";" ";" ";"2009";195
" ";" ";" ";" ";" ";"2010";340
" ";" ";" ";" ";" ";"2011";389
" ";" ";" ";" ";" ";"2012";340
" ";" ";" ";" ";" ";"2013";294
" ";" ";" ";" ";" ";"2014";290
" ";" ";" ";"Izredni"
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";86
" ";" ";" ";" ";" ";"2007";76
" ";" ";" ";" ";" ";"2008";179
" ";" ";" ";" ";" ";"2009";438
" ";" ";" ";" ";" ";"2010";430
" ";" ";" ";" ";" ";"2011";517
" ";" ";" ";" ";" ";"2012";655
" ";" ";" ";" ";" ";"2013";451
" ";" ";" ";" ";" ";"2014";390
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"2004";-
" ";" ";" ";" ";" ";"2005";-
" ";" ";" ";" ";" ";"2006";84
" ";" ";" ";" ";" ";"2007";152
" ";" ";" ";" ";" ";"2008";301
" ";" ";" ";" ";" ";"2009";804
" ";" ";" ";" ";" ";"2010";904
" ";" ";" ";" ";" ";"2011";1013
