source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,id
DP FAMNIT,4-edge-connected 4-regular maps on the projective plane,10.26493/1855-3974.1615.979,CC BY 4.0,"In this paper rooted (near-)4-regular maps on the projective plane are investigated with respect to the root-valency, the number of edges, the number of inner faces, the number of nonroot-vertex-loops and the number of separating cycles. In particular, 4-edge connected 4-regular maps (which are related to the 3-flow conjecture by Tutte) are handled. Formulae of several types of rooted 4-edge-connected 4-regular maps on the projective plane are presented. Several known results on the number of 4-regular maps on the projective plane are also derived. Finally, using Darboux’s method, a nice asymptotic formula for the numbers of this type of maps is given which implies that almost every (loopless) 4-regular map on the projective plane has a separating cycle.",2020-06-13,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1615,18,1,51,71,596
DP FAMNIT,Mapification of <i>n</i>-dimensional abstract polytopes and hypertopes,10.26493/1855-3974.1869.9f6,CC BY 4.0,"The n-dimensional abstract polytopes and hypertopes, particularly the regular ones, have gained great popularity over recent years. The main focus of research has been their symmetries and regularity. The planification of a polyhedron helps its spatial construction, yet it destroys symmetries. No “planification” of n-dimensional polytopes do exist, however it is possible to make a “mapification” of an n-dimensional polytope; in other words it is possible to construct a restrictedly-marked map representation of an abstract polytope on some surface that describes its combinatorial structures as well as all of its symmetries. There are infinitely many ways to do this, yet there is one that is more natural that describes reflections on the sides of (n − 1)-simplices (flags or n-flags) with reflections on the sides of n-gons. The restrictedly-marked map representation of an abstract polytope is a cellular embedding of the flag graph of a polytope. We illustrate this construction with the 4-cube, a regular 4-polytope with automorphism group of size 384. This paper pays a tribute to Lynne James’ last work on map representations.",2020-06-16,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1869,18,1,73,86,597
DP FAMNIT,An equivalent formulation of the Fan-Raspaud Conjecture and related problems,10.26493/1855-3974.1860.a3d,CC BY 4.0,"In 1994, it was conjectured by Fan and Raspaud that every simple bridgeless cubic graph has three perfect matchings whose intersection is empty. In this paper we answer a question recently proposed by Mkrtchyan and Vardanyan, by giving an equivalent formulation of the Fan-Raspaud Conjecture. We also study a possibly weaker conjecture originally proposed by the first author, which states that in every simple bridgeless cubic graph there exist two perfect matchings such that the complement of their union is a bipartite graph. Here, we show that this conjecture can be equivalently stated using a variant of Petersen-colourings, we prove it for graphs having oddness at most four and we give a natural extension to bridgeless cubic multigraphs and to certain cubic graphs having bridges.",2020-07-07,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1860,18,1,87,103,598
DP FAMNIT,The Petra Šparl Award 2020,NA,CC BY 4.0,NA,2020-08-23,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2321,18,1,NA,NA,599
DP FAMNIT,A universality theorem for stressable graphs in the plane,10.26493/1855-3974.641.e06,CC BY 4.0,"Universality theorems (in the sense of N. Mnëv) claim that the realization space of a combinatorial object (a point configuration, a hyperplane arrangement, a convex polytope, etc.) can be arbitrarily complicated. In the paper, we prove a universality theorem for a graph in the plane with a prescribed oriented matroid of stresses, that is the collection of signs of all possible equilibrium stresses of the graph.

This research is motivated by the Grassmanian stratification (Gelfand, Goresky, MacPherson, Serganova) by thin Schubert cells, and by a recent series of papers on stratifications of configuration spaces of tensegrities (Doray, Karpenkov, Schepers, Servatius).",2020-09-14,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/641,18,1,137,148,600
DP FAMNIT,Notes on exceptional signed graphs,10.26493/1855-3974.1933.2df,CC BY 4.0,"A connected signed graph is called exceptional if it has a representation in the root system E8, but has not in any Dk. In this study we obtain some properties of these signed graphs, mostly expressed in terms of those that are maximal with a fixed number of eigenvalues distinct from −2. As an application, we characterize exceptional signed graphs with exactly 2 eigenvalues. In some particular cases, we prove the (non-)existence of such signed graphs.",2020-09-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1933,18,1,105,115,601
DP FAMNIT,The distinguishing index of connected graphs without pendant edges,10.26493/1855-3974.1852.4f7,CC BY 4.0,"We consider edge colourings, not necessarily proper. The distinguishing index D′(G) of a graph G is the least number of colours in an edge colouring that is preserved only by the identity automorphism. It is known that D′(G) ≤ Δ for every countable, connected graph G with finite maximum degree Δ except for three small cycles. We prove that D′(G) ≤ ⌈√Δ⌉ + 1 if additionally G does not have pendant edges.",2020-09-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1852,18,1,117,126,602
DP FAMNIT,On the upper embedding of Steiner triple systems and Latin squares,10.26493/1855-3974.1959.9c7,CC BY 4.0,"It is proved that for any prescribed orientation of the triples of either a Steiner triple system or a Latin square of odd order, there exists an embedding in an orientable surface with the triples forming triangular faces and one extra large face.",2020-09-29,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1959,18,1,127,135,603
DP FAMNIT,On the incidence maps of incidence structures,10.26493/1855-3974.1996.db7,CC BY 4.0,"By using elementary linear algebra methods we exploit properties of the incidence map of certain incidence structures with finite block sizes. We give new and simple proofs of theorems of Kantor and Lehrer, and their infinitary version. Similar results are obtained also for diagrams geometries.

By mean of an extension of Block’s Lemma on the number of orbits of an automorphism group of an incidence structure, we give informations on the number of orbits of: a permutation group (of possible infinite degree) on subsets of finite size; a collineation group of a projective and affine space (of possible infinite dimension) over a finite field on subspaces of finite dimension; a group of isometries of a classical polar space (of possible infinite rank) over a finite field on totally isotropic subspaces (or singular in case of orthogonal spaces) of finite dimension.

Furthermore, when the structure is finite and the associated incidence matrix has full rank, we give an alternative proof of a result of Camina and Siemons. We then deduce that certain families of incidence structures have no sharply transitive sets of automorphisms acting on blocks.",2020-10-03,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1996,0,0,NA,NA,604
DP FAMNIT,An algorithm for constructing all supercharacter theories of a finite group,10.26493/1855-3974.1936.8c6,CC BY 4.0,"In 2008, Diaconis and Isaacs introduced the notion of a supercharacter theory of a finite group in which supercharacters replace with irreducible characters and superclasses by conjugacy classes. In this paper, we introduce an algorithm for constructing supercharacter theories of a finite group by which all supercharacter theories of groups containing up to 14 conjugacy classes are calculated.",2020-10-15,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1936,18,1,149,162,605
DP FAMNIT,Hypergeometric degenerate Bernoulli polynomials and numbers,10.26493/1855-3974.1907.3c2,CC BY 4.0,"Carlitz defined the degenerate Bernoulli polynomials βn(λ, x) by means of the generating function t((1 + λt)1/λ − 1)−1(1 + λt)x/λ. In 1875, Glaisher gave several interesting determinant expressions of numbers, including Bernoulli, Cauchy and Euler numbers. In this paper, we show some expressions and properties of hypergeometric degenerate Bernoulli polynomials βN, n(λ, x) and numbers, in particular, in terms of determinants.

The coefficients of the polynomial βn(λ, 0) were completely determined by Howard in 1996. We determine the coefficients of the polynomial βN, n(λ, 0). Hypergeometric Bernoulli numbers and hypergeometric Cauchy numbers appear in the coefficients.",2020-10-15,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1907,18,1,163,177,606
DP FAMNIT,Arc-transitive graphs of valency twice a prime admit a semiregular automorphism,10.26493/1855-3974.1894.37c,CC BY 4.0,"We prove that every finite arc-transitive graph of valency twice a prime admits a nontrivial semiregular automorphism, that is, a non-identity automorphism whose cycles all have the same length. This is a special case of the Polycirculant Conjecture, which states that all finite vertex-transitive digraphs admit such automorphisms.",2020-10-15,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1894,18,1,179,186,607
DP FAMNIT,On a certain class of 1-thin distance-regular graphs,10.26493/1855-3974.2193.0b0,CC BY 4.0,"Let Γ denote a non-bipartite distance-regular graph with vertex set X, diameter D ≥ 3, and valency k ≥ 3. Fix x ∈ X and let T = T(x) denote the Terwilliger algebra of Γ with respect to x. For any z ∈ X and for 0 ≤ i ≤ D, let Γi(z) = {w ∈ X : ∂(z, w) = i}. For y ∈ Γ1(x), abbreviate Dji = Dji(x, y) = Γi(x) ∩ Γj(y) (0 ≤ i, j ≤ D). For 1 ≤ i ≤ D and for a given y, we define maps Hi: Dii → ℤ and Vi: Di − 1i ∪ Dii − 1 → ℤ as follows: 
Hi(z) = |Γ1(z) ∩ Di − 1i − 1|,  Vi(z) = |Γ1(z) ∩ Di − 1i − 1|.
 We assume that for every y ∈ Γ1(x) and for 2 ≤ i ≤ D, the corresponding maps Hi and Vi are constant, and that these constants do not depend on the choice of y. We further assume that the constant value of Hi is nonzero for 2 ≤ i ≤ D. We show that every irreducible T-module of endpoint 1 is thin. Furthermore, we show Γ has exactly three irreducible T-modules of endpoint 1, up to isomorphism, if and only if three certain combinatorial conditions hold. As examples, we show that the Johnson graphs J(n, m) where n ≥ 7,  3 ≤ m < n/2 satisfy all of these conditions.",2020-10-18,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2193,18,2,187,210,608
DP FAMNIT,Generation of local symmetry-preserving operations on polyhedra,10.26493/1855-3974.1931.9cf,CC BY 4.0,"We introduce a new practical and more general definition of local symmetry-preserving operations on polyhedra. These can be applied to arbitrary embedded graphs and result in embedded graphs with the same or higher symmetry. With some additional properties we can restrict the connectivity, e.g. when we only want to consider polyhedra. Using some base structures and a list of 10 extensions, we can generate all possible local symmetry-preserving operations isomorph-free.",2020-10-19,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1931,18,2,223,239,609
DP FAMNIT,Sums of <i>r</i>-Lah numbers and <i>r</i>-Lah polynomials,10.26493/1855-3974.1793.c4d,CC BY 4.0,"The total number of partitions of a finite set into nonempty ordered subsets such that r distinguished elements belong to distinct ordered blocks can be described as sums of r-Lah numbers. In this paper we study this possible variant of Bell-like numbers, as well as the related r-Lah polynomials.",2020-10-19,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1793,18,2,211,222,610
DP FAMNIT,On the general position problem on Kneser graphs,10.26493/1855-3974.1957.a0f,CC BY 4.0,"In a graph G, a geodesic between two vertices x and y is a shortest path connecting x to y. A subset S of the vertices of G is in general position if no vertex of S lies on any geodesic between two other vertices of S. The size of a largest set of vertices in general position is the general position number that we denote by gp(G). Recently, Ghorbani et al. proved that for any k if n ≥ k3 − k2 + 2k − 2, then gp(Knn, k) = (n − 1 choose k − 1), where Knn, k denotes the Kneser graph. We improve on their result and show that the same conclusion holds for n ≥ 2.5k − 0.5 and this bound is best possible. Our main tools are a result on cross-intersecting families and a slight generalization of Bollobás’s inequality on intersecting set pair systems.",2020-10-20,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1957,18,2,273,280,611
DP FAMNIT,Relative Heffter arrays and biembeddings,10.26493/1855-3974.2110.6f2,CC BY 4.0,"Relative Heffter arrays, denoted by Ht(m, n; s, k), have been introduced as a generalization of the classical concept of Heffter array. A Ht(m, n; s, k) is an m × n partially filled array with elements in ℤv, where v = 2nk + t, whose rows contain s filled cells and whose columns contain k filled cells, such that the elements in every row and column sum to zero and, for every x ∈ ℤv not belonging to the subgroup of order t, either x or −x appears in the array. In this paper we show how relative Heffter arrays can be used to construct biembeddings of cyclic cycle decompositions of the complete multipartite graph K(2nk + t)/t × t into an orientable surface. In particular, we construct such biembeddings providing integer globally simple square relative Heffter arrays for t = k = 3, 5, 7, 9 and n ≡ 3 (mod 4) and for k = 3 with t = n, 2n, any odd n.",2020-10-20,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2110,18,2,241,271,612
DP FAMNIT,Properties of double Roman domination on cardinal products of graphs,10.26493/1855-3974.2022.44a,CC BY 4.0,"Double Roman domination is a stronger version of Roman domination that doubles the protection. The areas now have 0, 1, 2 or 3 legions. Every attacked area needs 2 legions for its defence, either their own, or borrowed from 1 or 2 neighbouring areas, which still have to keep at least 1 legion to themselves. The minimal number of legions in all areas together is equal to the double Roman domination number.

In this paper we determine an upper bound and a lower bound for double Roman domination numbers on cardinal product of any two graphs. Also we determine the exact values of double Roman domination numbers on P2 × G (for many types of graph G). Also, the double Roman domination number is found for P2 × Pn, P3 × Pn, P4 × Pn, while upper and lower bounds are given for P5 × Pn and P6 × Pn.

Finally, we will give a case study to determine the efficiency of double protection. We will compare double Roman domination versus Roman domination by running a simulation of a battle.",2020-10-20,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2022,19,2,337,349,613
DP FAMNIT,Accepted Manuscripts – Yet Another Step to Reduce the Backlog,NA,CC BY 4.0,NA,2020-10-20,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2464,18,2,NA,NA,614
DP FAMNIT,Strongly involutive self-dual polyhedra,10.26493/1855-3974.2194.eab,CC BY 4.0,"A polyhedron is a graph G which is simple, planar and 3-connected. In this note, we classify the family of strongly involutive self-dual polyhedra. The latter is done by using a well-known result due to Tutte characterizing 3-connected graphs. We also show that this special class of polyhedra self-duality behaves topologically as the antipodal mapping. These self-dual polyhedra are related with several problems in convex and discrete geometry including the Vázsonyi problem.",2020-10-20,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2194,0,0,NA,NA,615
DP FAMNIT,Complete regular dessins and skew-morphisms of cyclic groups,10.26493/1855-3974.1748.ebd,CC BY 4.0,"A dessin is a 2-cell embedding of a connected 2-coloured bipartite graph into an orientable closed surface. A dessin is regular if its group of orientation- and colour-preserving automorphisms acts regularly on the edges. In this paper we study regular dessins whose underlying graph is a complete bipartite graph Km, n, called (m, n)-complete regular dessins. The purpose is to establish a rather surprising correspondence between (m, n)-complete regular dessins and pairs of skew-morphisms of cyclic groups. A skew-morphism of a finite group A is a bijection φ: A → A that satisfies the identity φ(xy) = φ(x)φπ(x)(y) for some function π: A → ℤ and fixes the neutral element of A. We show that every (m, n)-complete regular dessin D determines a pair of reciprocal skew-morphisms of the cyclic groups ℤn and ℤm. Conversely, D can be reconstructed from such a reciprocal pair. As a consequence, we prove that complete regular dessins, exact bicyclic groups with a distinguished pair of generators, and pairs of reciprocal skew-morphisms of cyclic groups are all in a one-to-one correspondence. Finally, we apply the main result to determining all pairs of integers m and n for which there exists, up to interchange of colours, exactly one isomorphism class of (m, n)-complete regular dessins. We show that the latter occurs precisely when every group expressible as a product of cyclic groups of order m and n is abelian, which eventually comes down to the condition gcd (m, ϕ(n)) = gcd (ϕ(m), n) = 1, where ϕ is Euler’s totient function.",2020-10-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1748,18,2,289,307,616
DP FAMNIT,Simultaneous current graph constructions for minimum triangulations and complete graph embeddings,10.26493/1855-3974.2006.fa4,CC BY 4.0,"The problems of calculating the genus of the complete graphs and of finding a minimum triangulation for each surface were both solved using the theory of current graphs, and each of them divided into twelve different cases, depending on the residue modulo 12 of the number of vertices. Cases 8 and 11 were of particular difficulty for both problems, with multiple families of current graphs developed to solve these cases. We solve these cases, in addition to Cases 6 and 9, in a unified manner, greatly simplifying previous constructions by Ringel, Youngs, Guy, and Jungerman. All these new constructions are index 3 current graphs sharing nearly all of the structure of the simple solution for Case 5 of the Map Color Theorem.",2020-10-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2006,18,2,309,337,617
DP FAMNIT,Schur numbers involving rainbow colorings,10.26493/1855-3974.2019.30b,CC BY 4.0,"In this paper, we introduce two different generalizations of Schur numbers that involve rainbow colorings. Motivated by well-known generalizations of Ramsey numbers, we first define the rainbow Schur number RS(n) to be the minimum number of colors needed such that every coloring of {1, 2, …, n}, in which all available colors are used, contains a rainbow solution to a + b = c. It is shown that
RS(n) = ⌊log2(n)⌋ + 2,   for all n ≥ 3.

Second, we consider the Gallai-Schur number GS(n), defined to be the least natural number such that every n-coloring of {1, 2, …, GS(n)} that lacks rainbow solutions to the equation a + b = c necessarily contains a monochromatic solution to this equation. By connecting this number with the n-color Gallai-Ramsey number for triangles, it is shown that for all n ≥ 3,
GS(n) = 5k   if n = 2k;    GS(n) = 2 · 5k   if n = 2k + 1.",2020-10-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2019,18,2,281,288,618
DP FAMNIT,From Farey fractions to the Klein quartic and beyond,10.26493/1855-3974.2046.cb6,CC BY 4.0,"In his 1878/79 paper, Klein produced his famous 14-sided polygon representing the Klein quartic,his Riemann surface of genus 3 which has PSL(2,7) as its automorphism group. The constructionand method of side pairings are fairly complicated. By considering the Farey map modulo 7 we show howto obtain a fundamental polygon for Klein's surface using arithmetic. Now the side pairings are immediateand essentially the same as in Klein's paper. We also extend this idea from 7 to 11 as Klein attempted todo in his follow up paper in 1879.",2020-10-21,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2046,0,0,NA,NA,619
DP FAMNIT,The thickness of the Kronecker product of graphs,10.26493/1855-3974.1998.2f4,CC BY 4.0,"The thickness of a graph G is the minimum number of planar subgraphs whose union is G. In this paper, we present sharp lower and upper bounds for the thickness of the Kronecker product G × H of two graphs G and H. We also give the exact thickness numbers for the Kronecker product graphs Kn × K2, Km, n × K2 and Kn, n, n × K2.",2020-10-22,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1998,18,2,339,357,620
DP FAMNIT,On an annihilation number conjecture,10.26493/1855-3974.1950.8bd,CC BY 4.0,"Let α(G) denote the cardinality of a maximum independent set, while μ(G) be the size of a maximum matching in the graph G = (V,E). If α(G) + μ(G) = |V|, then G is a König-Egerváry graph. If d1 ≤ d2 ≤ ⋯ ≤ dn is the degree sequence of G, then the annihilation number a(G) of G is the largest integer k such that sumi = 1k di ≤ |E|. A set A ⊆ V satisfying ∑v ∈ Adeg (v) ≤ |E| is an annihilation set; if, in addition, deg (x) + ∑v ∈ Adeg (v) > |E|, for every vertex x ∈ V(G) − A, then A is a maximal annihilation set in G.

In 2011, Larson and Pepper conjectured that the following assertions are equivalent:

(i) α(G) = a(G);

(ii) G is a König-Egerváry graph and every maximum independent set is a maximal annihilating set.

It turns out that the implication “(i) ⇒ (ii)” is correct.

In this paper, we show that the opposite direction is not valid, by providing a series of generic counterexamples.",2020-10-23,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1950,18,2,359,369,621
DP FAMNIT,The complete bipartite graphs which have exactly two orientably edge-transitive embeddings,10.26493/1855-3974.1900.cc1,CC BY 4.0,"In 2018, Fan and Li classified the complete bipartite graph Km, n that has a unique orientably edge-transitive embedding. In this paper, we extend this to give a complete classification of Km, n which have exactly two orientably edge-transitive embeddings.",2020-10-23,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1900,18,2,371,379,622
DP FAMNIT,The expansion of a chord diagram and the Genocchi numbers,10.26493/1855-3974.2239.7f1,CC BY 4.0,"A chord diagram E is a set of chords of a circle such that no pair of chords has a common endvertex. Let v1, v2, …, v2n be a sequence of vertices arranged in clockwise order along a circumference. A chord diagram {v1vn + 1, v2vn + 2, …, vnv2n} is called an n-crossing and a chord diagram {v1v2, v3v4, …, v2n − 1v2n} is called an n-necklace. For a chord diagram E having a 2-crossing S = {x1x3, x2x4}, the expansion of E with respect to S is to replace E with E1 = (E \ S) ∪ {x2x3, x4x1} or E2 = (E \ S) ∪ {x1x2, x3x4}. Beginning from a given chord diagram E as the root, by iterating chord expansions in both ways, we have a binary tree whose all leaves are nonintersecting chord diagrams. Let NCD(E) be the multiset of the leaves. In this paper, the multiplicity of an n-necklace in NCD(E) is studied. Among other results, it is shown that the multiplicity of an n-necklace generated from an n-crossing equals the Genocchi number when n is odd and the median Genocchi number when n is even.",2020-10-24,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2239,18,2,381,391,623
DP FAMNIT,"Hamilton cycles in primitive vertex-transitive graphs of order a product of two primes – the case PSL(2, <i>q</i><sup>2</sup>) acting on cosets of PGL(2, <i>q</i>)",10.26493/1855-3974.2163.5df,CC BY 4.0,"A step forward is made in a long standing Lovász problem regarding hamiltonicity of vertex-transitive graphs by showing that every connected vertex-transitive graph of order a product of two primes arising from the group action of the projective special linear group PSL(2, q2) on cosets of its subgroup isomorphic to the projective general linear group PGL(2, q) contains a Hamilton cycle.",2020-10-26,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2163,19,1,1,15,624
DP FAMNIT,Incidence structures near configurations of type (<i>n</i><sub>3</sub>),10.26493/1855-3974.1685.395,CC BY 4.0,"An (n3) configuration is an incidence structure equivalent to a linear hypergraph on n vertices which is both 3-regular and 3-uniform. We investigate a variant in which one constraint, say 3-regularity, is present, and we allow exactly one line to have size four, exactly one line to have size two, and all other lines to have size three. In particular, we study planar (Euclidean or projective) representations, settling the existence question and adapting Steinitz’ theorem for this setting.",2020-10-26,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/1685,19,1,17,23,625
DP FAMNIT,Results on the domination number and the total domination number of Lucas cubes,10.26493/1855-3974.2028.cb4,CC BY 4.0,"Lucas cubes are the special subgraphs of Fibonacci cubes. For small dimensions, their domination numbers are obtained by direct search or integer linear programming. For larger dimensions some bounds on these numbers are given. In this work, we present the exact values of total domination number of small dimensional Lucas cubes and present optimization problems obtained from the degree information of Lucas cubes, whose solutions give better lower bounds on the domination numbers and total domination numbers of Lucas cubes.",2020-10-28,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2028,19,1,25,35,626
DP FAMNIT,Classification of virtual string links up to cobordism,10.26493/1855-3974.2025.5d9,CC BY 4.0,"Cobordism of virtual string links on n strands is a combinatorial generalization of link cobordism. There exists a bijection between virtual string links on n strands up to cobordisms and elements of the direct product of n(n − 1) copies of the integers. This paper also shows that virtual string links up to unwelded equivalence are classified by those groups. Finally, the related theory of welded string link cobordism is defined herein and shown to be trivial for string links with one component.",2020-10-29,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2025,19,1,37,49,627
DP FAMNIT,Dominating sets in finite generalized quadrangles,10.26493/1855-3974.2106.423,CC BY 4.0,"A dominating set in a graph is a set of vertices such that each vertex not in the set has a neighbor in the set. The domination number is the smallest size of a dominating set. We consider this problem in the incidence graph of a generalized quadrangle. We show that the domination number of a generalized quadrangle with parameters s and t is at most 2st + 1, and we prove that this bound is sharp if s = t or if s = q − 1 and t = q + 1. Moreover, we give a complete classification of smallest dominating sets in generalized quadrangles where s = t, and give some general results for small dominating sets in the general case.",2020-11-02,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2106,19,1,61,76,628
DP FAMNIT,Association schemes with a certain type of <i>p</i>-subschemes,10.26493/1855-3974.2034.dad,CC BY 4.0,"In this article, we focus on association schemes with some properties derived from the orbitals of a transitive permutation group G with a one-point stabilizer H satisfying H < NG(H) < NG(NG(H)) ⊴ G and |NG(NG(H))| = p3 where p is a prime. By a corollary of our main result we obtain some inequality which corresponds to the fact |G : NG(NG(H))| ≤ p + 1.",2020-11-02,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2034,19,1,51,60,629
DP FAMNIT,Counterexamples to “A conjecture on induced subgraphs of Cayley graphs”,10.26493/1855-3974.2301.63f,CC BY 4.0,"Recently, Huang gave a very elegant proof of the Sensitivity Conjecture by proving that hypercube graphs have the following property: every induced subgraph on a set of more than half the vertices has maximum degree at least √d, where d is the valency of the hypercube. This was generalised by Alon and Zheng who proved that every Cayley graph on an elementary abelian 2-group has the same property. Very recently, Potechin and Tsang proved an analogous results for Cayley graphs on abelian groups. They also conjectured that all Cayley graphs have the analogous property. We disprove this conjecture by constructing various counterexamples, including an infinite family of Cayley graphs of unbounded valency which admit an induced subgraph of maximum valency 1 on a set of more than half the vertices.",2020-11-07,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2301,19,1,77,82,630
DP FAMNIT,On sign-symmetric signed graphs,10.26493/1855-3974.2161.f55,CC BY 4.0,"A signed graph is said to be sign-symmetric if it is switching isomorphic to its negation. Bipartite signed graphs are trivially sign-symmetric. We give new constructions of non-bipartite sign-symmetric signed graphs. Sign-symmetric signed graphs have a symmetric spectrum but not the other way around. We present constructions of signed graphs with symmetric spectra which are not sign-symmetric. This, in particular answers a problem posed by Belardo, Cioabă, Koolen, and Wang in 2018.",2020-11-10,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2161,19,1,83,93,631
DP FAMNIT,Balancing polyhedra,10.26493/1855-3974.2120.085,CC BY 4.0,"We define the mechanical complexity C(P) of a 3-dimensional convex polyhedron P, interpreted as a homogeneous solid, as the difference between the total number of its faces, edges and vertices and the number of its static equilibria; and the mechanical complexity C(S, U) of primary equilibrium classes (S, U)E with S stable and U unstable equilibria as the infimum of the mechanical complexity of all polyhedra in that class. We prove that the mechanical complexity of a class (S, U)E with S, U > 1 is the minimum of 2(f + v − S − U) over all polyhedral pairs (f, v), where a pair of integers is called a polyhedral pair if there is a convex polyhedron with f faces and v vertices. In particular, we prove that the mechanical complexity of a class (S, U)E is zero if and only if there exists a convex polyhedron with S faces and U vertices. We also give asymptotically sharp bounds for the mechanical complexity of the monostatic classes (1, U)E and (S, 1)E, and offer a complexity-dependent prize for the complexity of the Gömböc-class (1, 1)E.

 Dedicated to the memory of John Horton Conway.",2020-11-10,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2120,19,1,95,124,632
DP FAMNIT,Noncommutative frames revisited,10.26493/1855-3974.2219.554,CC BY 4.0,In this note we revisit noncommutative frames. Special attention is devoted to the study of join completeness and related properties in skew lattices.,2020-11-12,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2219,19,1,147,154,633
DP FAMNIT,"A new family of maximum scattered linear sets in PG(1, <i>q</i><sup>6</sup>)",10.26493/1855-3974.2137.7fa,CC BY 4.0,"We generalize the example of linear set presented by the last two authors in “Vertex properties of maximum scattered linear sets of PG(1, qn)"" (2019) to a more general family, proving that such linear sets are maximum scattered when q is odd and, apart from a special case, they are new. This solves an open problem posed in “Vertex properties of maximum scattered linear sets of PG(1, qn)"" (2019). As a consequence of Sheekey’s results in “A new family of linear maximum rank distance codes"" (2016), this family yields to new MRD-codes with parameters (6, 6, q; 5).",2020-11-12,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2137,19,1,125,145,634
DP FAMNIT,DOI – Digital Object Identifier,NA,CC BY 4.0,NA,2020-11-12,ARS MATHEMATICA CONTEMPORANEA,https://amc-journal.eu/index.php/amc/article/view/2483,19,1,NA,NA,635
